probe_id,user_id,choice_id,is_gold,query_entities_json,choice_entities_json,extra_choice_entities_json,pass
mdgo_v05_probe_000398,mdgo_v05_fin_user_0022,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000399,mdgo_v05_fin_user_0022,A,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [""6840""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000399,mdgo_v05_fin_user_0022,B,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [""6840""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000399,mdgo_v05_fin_user_0022,C,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [""6840""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000399,mdgo_v05_fin_user_0022,D,True,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [""6840""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000400,mdgo_v05_fin_user_0022,A,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000400,mdgo_v05_fin_user_0022,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000400,mdgo_v05_fin_user_0022,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000400,mdgo_v05_fin_user_0022,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000401,mdgo_v05_fin_user_0022,A,False,"{""amount"": [""$65""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000401,mdgo_v05_fin_user_0022,B,True,"{""amount"": [""$65""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000401,mdgo_v05_fin_user_0022,C,False,"{""amount"": [""$65""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000401,mdgo_v05_fin_user_0022,D,False,"{""amount"": [""$65""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000402,mdgo_v05_fin_user_0022,A,False,"{""amount"": [""$85""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000402,mdgo_v05_fin_user_0022,B,False,"{""amount"": [""$85""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000402,mdgo_v05_fin_user_0022,C,True,"{""amount"": [""$85""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000402,mdgo_v05_fin_user_0022,D,False,"{""amount"": [""$85""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000403,mdgo_v05_fin_user_0022,A,False,"{""amount"": [""$1840"", ""$725""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000403,mdgo_v05_fin_user_0022,B,False,"{""amount"": [""$1840"", ""$725""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000403,mdgo_v05_fin_user_0022,C,False,"{""amount"": [""$1840"", ""$725""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000403,mdgo_v05_fin_user_0022,D,True,"{""amount"": [""$1840"", ""$725""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting"", ""Mosaic Kitchen""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000404,mdgo_v05_fin_user_0022,A,True,"{""amount"": [""$184000""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000404,mdgo_v05_fin_user_0022,B,False,"{""amount"": [""$184000""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000404,mdgo_v05_fin_user_0022,C,False,"{""amount"": [""$184000""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000404,mdgo_v05_fin_user_0022,D,False,"{""amount"": [""$184000""], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000405,mdgo_v05_fin_user_0022,A,False,"{""amount"": [""$125"", ""$480""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Atlas Office Supply""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000405,mdgo_v05_fin_user_0022,B,True,"{""amount"": [""$125"", ""$480""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Atlas Office Supply""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000405,mdgo_v05_fin_user_0022,C,False,"{""amount"": [""$125"", ""$480""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Atlas Office Supply""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000405,mdgo_v05_fin_user_0022,D,False,"{""amount"": [""$125"", ""$480""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Atlas Office Supply""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000406,mdgo_v05_fin_user_0022,A,False,"{""amount"": [""$1125"", ""$31500"", ""$85""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000406,mdgo_v05_fin_user_0022,B,False,"{""amount"": [""$1125"", ""$31500"", ""$85""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000406,mdgo_v05_fin_user_0022,C,True,"{""amount"": [""$1125"", ""$31500"", ""$85""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000406,mdgo_v05_fin_user_0022,D,False,"{""amount"": [""$1125"", ""$31500"", ""$85""], ""account_last4"": [""4494"", ""7728""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Brightway Hosting""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000407,mdgo_v05_fin_user_0022,A,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000407,mdgo_v05_fin_user_0022,B,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000407,mdgo_v05_fin_user_0022,C,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000407,mdgo_v05_fin_user_0022,D,True,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000408,mdgo_v05_fin_user_0022,A,True,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000408,mdgo_v05_fin_user_0022,B,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000408,mdgo_v05_fin_user_0022,C,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000408,mdgo_v05_fin_user_0022,D,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000409,mdgo_v05_fin_user_0022,A,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000409,mdgo_v05_fin_user_0022,B,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000409,mdgo_v05_fin_user_0022,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000409,mdgo_v05_fin_user_0022,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000410,mdgo_v05_fin_user_0022,A,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000410,mdgo_v05_fin_user_0022,B,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000410,mdgo_v05_fin_user_0022,C,True,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000410,mdgo_v05_fin_user_0022,D,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000411,mdgo_v05_fin_user_0022,A,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000411,mdgo_v05_fin_user_0022,B,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000411,mdgo_v05_fin_user_0022,C,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000411,mdgo_v05_fin_user_0022,D,True,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000412,mdgo_v05_fin_user_0022,A,True,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000412,mdgo_v05_fin_user_0022,B,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000412,mdgo_v05_fin_user_0022,C,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000412,mdgo_v05_fin_user_0022,D,False,"{""amount"": [], ""account_last4"": [""4494""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000413,mdgo_v05_fin_user_0022,A,False,"{""amount"": [""$725""], ""account_last4"": [""9116""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000413,mdgo_v05_fin_user_0022,B,True,"{""amount"": [""$725""], ""account_last4"": [""9116""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000413,mdgo_v05_fin_user_0022,C,False,"{""amount"": [""$725""], ""account_last4"": [""9116""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000413,mdgo_v05_fin_user_0022,D,False,"{""amount"": [""$725""], ""account_last4"": [""9116""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000414,mdgo_v05_fin_user_0023,A,False,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000414,mdgo_v05_fin_user_0023,B,False,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000414,mdgo_v05_fin_user_0023,C,True,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000414,mdgo_v05_fin_user_0023,D,False,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000415,mdgo_v05_fin_user_0023,A,False,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000415,mdgo_v05_fin_user_0023,B,False,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000415,mdgo_v05_fin_user_0023,C,False,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000415,mdgo_v05_fin_user_0023,D,True,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000416,mdgo_v05_fin_user_0023,A,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000416,mdgo_v05_fin_user_0023,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000416,mdgo_v05_fin_user_0023,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000416,mdgo_v05_fin_user_0023,D,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000417,mdgo_v05_fin_user_0023,A,False,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000417,mdgo_v05_fin_user_0023,B,True,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000417,mdgo_v05_fin_user_0023,C,False,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000417,mdgo_v05_fin_user_0023,D,False,"{""amount"": [], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000418,mdgo_v05_fin_user_0023,A,False,"{""amount"": [""$285""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""3108""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000418,mdgo_v05_fin_user_0023,B,False,"{""amount"": [""$285""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""3108""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000418,mdgo_v05_fin_user_0023,C,True,"{""amount"": [""$285""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""3108""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000418,mdgo_v05_fin_user_0023,D,False,"{""amount"": [""$285""], ""account_last4"": [], ""error_code"": [], ""case_reference"": [""3108""], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000419,mdgo_v05_fin_user_0023,A,False,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [""6309""], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000419,mdgo_v05_fin_user_0023,B,False,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [""6309""], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000419,mdgo_v05_fin_user_0023,C,False,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [""6309""], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000419,mdgo_v05_fin_user_0023,D,True,"{""amount"": [""$125""], ""account_last4"": [""9139""], ""error_code"": [], ""case_reference"": [""6309""], ""version"": [], ""merchant"": [""Willow Fitness""]}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000420,mdgo_v05_fin_user_0023,A,True,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000420,mdgo_v05_fin_user_0023,B,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
mdgo_v05_probe_000420,mdgo_v05_fin_user_0023,C,False,"{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}","{""amount"": [], ""account_last4"": [], ""error_code"": [], ""case_reference"": [], ""version"": [], ""merchant"": []}",{},True
