evidence_chain_id,probe_id,user_id,domain,decision_bundle_id,decision_unit_ids_json,session_id,session_index,timestamp,evidence_status,evidence_role,annotation_kind,habit_ids_json,pair_ref,case_ref,selected_ordinal,variant_id,gold_alignment,user_excerpt
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0284,284,2023-05-07T14:00:00,decisive,replacement_ordered_shortlist,v11_replacement_candidate,"[""finance_credit_loan_cautious_no_commitment""]",POLR-maple-signal-fpciit,,,,not_applicable,"Assess a $4730 line-of-credit question for the home repair. Open workflow review POLR-maple-signal-fpciit. Use this case to record the two routes still under consideration. Keep exactly those two candidates, in that order, under POLR-maple-signal-fpciit. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0384,384,2024-03-02T12:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_fraud_lost_card_urgent_escalation""]",,LOCAL-lunar-ledger-drrhqm,,lock_then_fraud_team,counter_variant_to_gold,"Card ending 9001 went missing during the studio equipment invoice. For this record only, use the route where you lock the affected card immediately and route the incident to the fraud team because the current case has an unusual dependency that will not recur. The handling in LOCAL-lunar-ledger-drrhqm for the missing-card incident for ending 9001 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0390,390,2024-03-21T17:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_credit_loan_cautious_no_commitment""]",,LOCAL-maple-signal-fpciit,,budget_stress_test,counter_variant_to_gold,"Assess a $6910 line-of-credit question for the professional membership. For this record only, use the route where you run a budget stress test and list documentation without submitting because a second reviewer is already waiting on this record. The handling in LOCAL-maple-signal-fpciit for the credit analysis for professional membership must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0396,396,2024-04-08T16:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""finance_minimal_pii_secure_verification""]",,LOCAL-meadow-compass-myejlg,,device_passkey_approval,counter_variant_to_gold,"Restore access to checking ending 4409 after a device change. For this record only, use the route where you use a device or passkey approval with minimal fallback information because a second reviewer is already waiting on this record. The handling in LOCAL-meadow-compass-myejlg for identity verification for checking ending 4409 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0448,448,2024-09-10T12:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_fraud_lost_card_urgent_escalation""]",,SUG-lunar-ledger-drrhqm,,lock_then_fraud_team,counter_variant_to_gold,A $2413 charge at Meadow Insurance is unfamiliar on card ending 9001. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-lunar-ledger-drrhqm. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0454,454,2024-09-28T17:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_credit_loan_cautious_no_commitment""]",,SUG-maple-signal-fpciit,,side_by_side_scenarios,counter_variant_to_gold,Assess a $7860 line-of-credit question for the quarterly tax reserve. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-maple-signal-fpciit. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0460,460,2024-10-17T17:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""finance_minimal_pii_secure_verification""]",,SUG-meadow-compass-myejlg,,device_passkey_approval,counter_variant_to_gold,Recover the secure profile tied to savings ending 7633. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-meadow-compass-myejlg. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000969,mdgo_v11_probe_000969,mdgo_v05_fin_user_0017,finance,mdgo_v13_db_95ec8af0cf273e76,"[""mdgo_v13_du_fa69955d6337f4a5"", ""mdgo_v13_du_cdd6c6c70b00d111"", ""mdgo_v13_du_1317de040711454a""]",mdgo_v05_fin_user_0017_s0536,536,2025-06-01T12:00:00,decisive,replacement_ordinal_resolution,v11_replacement_resolution,"[""finance_credit_loan_cautious_no_commitment""]",POLR-maple-signal-fpciit,,1,lender_question_checklist,not_applicable,"Compare financing paths for a $10320 studio equipment invoice. Finalize the process review recorded under POLR-maple-signal-fpciit: use the first-listed candidate whenever the same condition recurs. Keep the rejected candidate in the audit trail, not in the standing workflow. For the financing review for studio equipment invoice, preserve POLR-maple-signal-fpciit and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0002,2,2021-01-15T15:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_backup_before_risky_change""]",POLB-orchid-map-zywamy,,,,not_applicable,"Prepare the Ridgeway Hub 10.0.1 reset on Windows 11 without losing the current setup. Open workflow review POLB-orchid-map-zywamy. I need an auditable shortlist rather than an assumed default. Keep exactly those two candidates, in that order, under POLB-orchid-map-zywamy. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0008,8,2021-02-03T09:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_docs_lookup_for_update_install""]",POLB-solar-beacon-wxrbqm,,,,not_applicable,"Check the installation guidance for contact import on Windows 11. Open workflow review POLB-solar-beacon-wxrbqm. Use this case to record the two routes still under consideration. Keep exactly those two candidates, in that order, under POLB-solar-beacon-wxrbqm. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0026,26,2021-03-28T17:00:00,decisive,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_secure_login_password_flow""]",POLB-meadow-beacon-pxfnta,,,,not_applicable,"Recover access to Ridgeway Hub after the sign-in stopped working. Open workflow review POLB-meadow-beacon-pxfnta. I am not choosing a standing route in this session; I am reducing the shortlist. Keep exactly those two candidates, in that order, under POLB-meadow-beacon-pxfnta. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0260,260,2023-02-28T17:00:00,temporal_context,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_backup_before_risky_change""]",POLB-orchid-map-zywamy,,1,staged_rollout_checkpoint,not_applicable,"Plan the risky configuration change for offline search in Ridgeway Hub. Close the pending workflow decision from POLB-orchid-map-zywamy: make the first route the standing process. The unselected route remains available only when I explicitly request it for a local case. For the risky offline search configuration change, preserve POLB-orchid-map-zywamy and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0263,263,2023-03-09T16:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_docs_lookup_for_update_install""]",POLB-solar-beacon-wxrbqm,,1,official_docs_current_version,not_applicable,"Check the installation guidance for meeting captions on Windows 11. Use the original ordering in POLB-solar-beacon-wxrbqm: carry forward option one from that record. This is a durable choice, while any later shortcut must remain case-specific unless I replace it again. For the meeting captions installation guidance, preserve POLB-solar-beacon-wxrbqm and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0272,272,2023-04-06T12:00:00,decisive,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_secure_login_password_flow""]",POLB-meadow-beacon-pxfnta,,2,in_app_secure_reset,not_applicable,"Restore the account login in Chrome without putting credentials in the case. Resolve the two-route decision linked to POLB-meadow-beacon-pxfnta: carry forward option two from that record. Preserve the date and reference because the wording of future cases may point toward the other safe route. For the browser account recovery, preserve POLB-meadow-beacon-pxfnta and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0276,276,2023-04-17T14:00:00,decisive,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_backup_before_risky_change""]",POLR-orchid-map-zywamy,,,,not_applicable,"Plan the risky configuration change for PDF export in Ridgeway Hub. Open workflow review POLR-orchid-map-zywamy. Treat this as a workflow review, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLR-orchid-map-zywamy. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0278,278,2023-04-24T09:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_docs_lookup_for_update_install""]",POLR-solar-beacon-wxrbqm,,,,not_applicable,"Check the installation guidance for PDF export on Windows 11. Open workflow review POLR-solar-beacon-wxrbqm. I need an auditable shortlist rather than an assumed default. Keep exactly those two candidates, in that order, under POLR-solar-beacon-wxrbqm. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0284,284,2023-05-11T14:00:00,temporal_context,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_secure_login_password_flow""]",POLR-meadow-beacon-pxfnta,,,,not_applicable,"Recover access to Ridgeway Hub after the sign-in stopped working. Open workflow review POLR-meadow-beacon-pxfnta. Treat this as a workflow review, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLR-meadow-beacon-pxfnta. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0366,366,2024-01-12T09:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_backup_before_risky_change""]",,LOCAL-orchid-map-zywamy,,staged_rollout_checkpoint,counter_variant_to_gold,"Prepare the Ridgeway Hub 7.4.2 reset on Windows 11 without losing the current setup. For this record only, use the route where you use a staged rollout with an explicit rollback checkpoint because this single incident needs a temporary handoff path. The handling in LOCAL-orchid-map-zywamy for the Ridgeway Hub reset on Windows 11 must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0372,372,2024-01-31T13:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_docs_lookup_for_update_install""]",,LOCAL-solar-beacon-wxrbqm,,official_docs_current_version,same_surface_variant_as_gold_but_nonbinding,"Work out the correct Ridgeway Hub 9.2.0 update path for Windows 11. For this record only, use the route where you verify official documentation for the installed version because the current case has an unusual dependency that will not recur. The handling in LOCAL-solar-beacon-wxrbqm for the Ridgeway Hub 9.2.0 update path must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0390,390,2024-03-25T13:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_secure_login_password_flow""]",,LOCAL-meadow-beacon-pxfnta,,authenticated_app_callback,counter_variant_to_gold,"Recover access to Ridgeway Hub after the sign-in stopped working. For this record only, use the route where you initiate a recovery callback from the authenticated app because the current case has an unusual dependency that will not recur. The handling in LOCAL-meadow-beacon-pxfnta for the Ridgeway Hub account recovery must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0430,430,2024-07-23T13:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_backup_before_risky_change""]",,SUG-orchid-map-zywamy,,config_export_restore_test,counter_variant_to_gold,Plan the risky configuration change for client portal in Ridgeway Hub. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-orchid-map-zywamy. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0436,436,2024-08-09T09:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_docs_lookup_for_update_install""]",,SUG-solar-beacon-wxrbqm,,kb_changelog_crosscheck,counter_variant_to_gold,Work out the correct Ridgeway Hub 9.2.0 update path for Windows 11. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-solar-beacon-wxrbqm. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0454,454,2024-10-02T10:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_secure_login_password_flow""]",,SUG-meadow-beacon-pxfnta,,in_app_secure_reset,same_surface_variant_as_gold_but_nonbinding,Restore the account login in Chrome without putting credentials in the case. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-meadow-beacon-pxfnta. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0532,532,2025-05-24T10:00:00,decisive,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_backup_before_risky_change""]",POLR-orchid-map-zywamy,,2,full_backup_restore_point,not_applicable,"Plan the risky configuration change for client portal in Ridgeway Hub. Close the pending workflow decision from POLR-orchid-map-zywamy: carry forward option two from that record. The unselected route remains available only when I explicitly request it for a local case. For the risky client portal configuration change, preserve POLR-orchid-map-zywamy and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0533,533,2025-05-27T15:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_docs_lookup_for_update_install""]",POLR-solar-beacon-wxrbqm,,2,compatibility_known_issues,not_applicable,"Check the installation guidance for meeting captions on Windows 11. Return to the ordered shortlist in POLR-solar-beacon-wxrbqm: use the second-listed candidate whenever the same condition recurs. Do not infer the selection from today’s tooling; the earlier ordering controls what this reference means. For the meeting captions installation guidance, preserve POLR-solar-beacon-wxrbqm and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000970,mdgo_v11_probe_000970,mdgo_v07_sof_user_0012,software,mdgo_v13_db_8a37d6c901e49253,"[""mdgo_v13_du_21b762d81b54b88c"", ""mdgo_v13_du_c97812beb6356b7c"", ""mdgo_v13_du_29893ff225b35897""]",mdgo_v07_sof_user_0012_s0536,536,2025-06-05T14:00:00,temporal_context,replacement_ordinal_resolution,v11_replacement_resolution,"[""software_secure_login_password_flow""]",POLR-meadow-beacon-pxfnta,,2,verified_browser_device_approval,not_applicable,"Recover access to Ridgeway Hub after the sign-in stopped working. Close the pending workflow decision from POLR-meadow-beacon-pxfnta: make the second route the standing process. The unselected route remains available only when I explicitly request it for a local case. For the Ridgeway Hub account recovery, preserve POLR-meadow-beacon-pxfnta and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0026,26,2021-03-29T12:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_secure_login_password_flow""]",POLB-zephyr-index-cxkszd,,,,not_applicable,"Recover access to Helio Desk after the sign-in stopped working. Open workflow review POLB-zephyr-index-cxkszd. I am not choosing a standing route in this session; I am reducing the shortlist. Keep exactly those two candidates, in that order, under POLB-zephyr-index-cxkszd. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0032,32,2021-04-16T09:00:00,temporal_context,baseline_ordered_shortlist,v11_baseline_candidate,"[""software_ticket_receipt_summary""]",POLB-juniper-orbit-cwghks,,,,not_applicable,"File the calendar sync problem with error DB-63 and return the case record. Open workflow review POLB-juniper-orbit-cwghks. Treat this as a workflow review, not as final authorization of either route. Keep exactly those two candidates, in that order, under POLB-juniper-orbit-cwghks. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0272,272,2023-04-06T16:00:00,temporal_context,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_secure_login_password_flow""]",POLB-zephyr-index-cxkszd,,2,in_app_secure_reset,not_applicable,"Recover access to Helio Desk after the sign-in stopped working. Use the original ordering in POLB-zephyr-index-cxkszd: make the second route the standing process. This is a durable choice, while any later shortcut must remain case-specific unless I replace it again. For the Helio Desk account recovery, preserve POLB-zephyr-index-cxkszd and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0275,275,2023-04-15T14:00:00,temporal_context,baseline_ordinal_resolution,v11_baseline_resolution,"[""software_ticket_receipt_summary""]",POLB-juniper-orbit-cwghks,,1,structured_receipt_table,not_applicable,"File the PDF export problem with error SYNC-17 and return the case record. Close the pending workflow decision from POLB-juniper-orbit-cwghks: make the first route the standing process. The unselected route remains available only when I explicitly request it for a local case. For the filed PDF export case, preserve POLB-juniper-orbit-cwghks and its effective date. A later case that merely resembles this one must not switch to the other candidate."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0284,284,2023-05-12T14:00:00,decisive,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_secure_login_password_flow""]",POLR-zephyr-index-cxkszd,,,,not_applicable,"Recover access to Helio Desk after the sign-in stopped working. Open workflow review POLR-zephyr-index-cxkszd. I need an auditable shortlist rather than an assumed default. Keep exactly those two candidates, in that order, under POLR-zephyr-index-cxkszd. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0286,286,2023-05-17T09:00:00,decisive,replacement_ordered_shortlist,v11_replacement_candidate,"[""software_ticket_receipt_summary""]",POLR-juniper-orbit-cwghks,,,,not_applicable,"File the offline search problem with error E-418 and return the case record. Open workflow review POLR-juniper-orbit-cwghks. The outcome can wait. First preserve the two workflow candidates in their exact order. Keep exactly those two candidates, in that order, under POLR-juniper-orbit-cwghks. Rule out the other workflow routes for this review, but do not finalize the first-versus-second choice here."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0390,390,2024-03-25T17:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_secure_login_password_flow""]",,LOCAL-zephyr-index-cxkszd,,verified_browser_device_approval,counter_variant_to_gold,"Restore the account login in Edge without putting credentials in the case. For this record only, use the route where you use the verified browser portal and device approval because the usual tool is temporarily under maintenance. The handling in LOCAL-zephyr-index-cxkszd for the browser account recovery must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0396,396,2024-04-11T14:00:00,nonbinding_interference,one_case_exception_nonbinding,v11_oneoff_decoy,"[""software_ticket_receipt_summary""]",,LOCAL-juniper-orbit-cwghks,,timeline_handoff_receipt,counter_variant_to_gold,"Submit the reproducible Helio Desk 10.0.1 defect and give me the handoff record. For this record only, use the route where you provide a short timeline followed by the handoff details because the ordinary channel is unavailable for this one case. The handling in LOCAL-juniper-orbit-cwghks for the submitted Helio Desk defect must not change the ordered decision record or become evidence of a new default."
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0454,454,2024-10-02T15:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_secure_login_password_flow""]",,SUG-zephyr-index-cxkszd,,in_app_secure_reset,counter_variant_to_gold,Restore the account login in Edge without putting credentials in the case. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-zephyr-index-cxkszd. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
mdgo_v12_echain_000971,mdgo_v11_probe_000971,mdgo_v07_sof_user_0009,software,mdgo_v13_db_22539800bedd0de2,"[""mdgo_v13_du_0d5c0f4babc3060c"", ""mdgo_v13_du_3fc470bf81cd9c74""]",mdgo_v07_sof_user_0009_s0460,460,2024-10-21T15:00:00,nonbinding_interference,assistant_suggestion_rejected,v11_rejected_decoy,"[""software_ticket_receipt_summary""]",,SUG-juniper-orbit-cwghks,,structured_receipt_table,counter_variant_to_gold,Submit the reproducible Helio Desk 7.5.1 defect and give me the handoff record. The current tools make several safe workflows possible. Keep that proposal unchosen in SUG-juniper-orbit-cwghks. Do not let the assistant-originated suggestion override the workflow I ratified elsewhere.
