review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0026_habit_02_crumb_topping_moment_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_ce0d86c59a204a6b,food_user_0026_habit_02_crumb_topping_moment_p00_direct_use__food_v03__unseen_paraphrase,food_user_0026,test,direct_use,content_constraints,crumb_topping_moment,unseen_paraphrase,"For a new cooking request in this setting: oven-finished, oven-browned, baked-pan preparation, strand starch, plant item or sweet serving food involving coarse bits, sweet crumble or brittle add-on. Which option fits?","[{""choice_id"": ""A"", ""text"": ""Use the crumbly element in the first cooking phase.""}, {""choice_id"": ""B"", ""text"": ""Use the crumbly element in the third cooking phase.""}, {""choice_id"": ""C"", ""text"": ""Keep the crumbly element as its own portion for the late handling phase.""}, {""choice_id"": ""D"", ""text"": ""Use the crumbly element in the first phase with an early shield.""}]",B,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0026_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""recipe_title"": ""Cinnamon Bread I"", ""user"": ""I'm about to bake Cinnamon Bread I and I want to get the counter organized. What should I pull out first?"", ""assistant"": ""If you add a crumb or streusel topping, keep it off the loaf until the last third of baking so it stays separate and lightly browned. For the base recipe, set out 2 cups all-pur...""}, {""session_id"": ""food_user_0026_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""recipe_title"": ""Baked Spaghetti Squash Lasagna Style"", ""user"": ""I'm getting ready to make Baked Spaghetti Squash Lasagna Style. I have the squash and a sheet pan out—can you walk me through the setup?"", ""assistant"": ""If you add a crumb-style topping here, hold it until the last third of the bake so it stays separate and just lightly browned. For the base recipe, gather 1 spaghetti squash, ha...""}, {""session_id"": ""food_user_0026_s0025"", ""session_index"": 25, ""signal_type"": ""support"", ""recipe_title"": ""Apple Cranberry Crisp 2"", ""user"": ""I'm ready to bake Apple Cranberry Crisp 2 and I've got the counter cleared. Can you walk me through the setup before I start cutting fruit?"", ""assistant"": ""Keep the oat, flour, and brown sugar topping separate until the final third of baking so it can brown on top instead of sinking into the fruit. Go ahead and heat the oven to 375...""}, {""session_id"": ""food_user_0026_s0058"", ""session_index"": 58, ""signal_type"": ""support"", ""recipe_title"": ""Broiled Chicken with Roasted Garlic Sauce"", ""user"": ""I'm getting ready to cook Broiled Chicken with Roasted Garlic Sauce, and I've set out garlic, olive oil, chicken breasts, white wine, and a small bowl of crumbs in case I want a crisp finish. Where should I start?"", ""assistant"": ""Keep the crunchy topping off until the last third of the cooking time so it browns lightly instead of disappearing into the sauce. For the recipe, you'll need 1 medium head of g...""}]",pass,,
review_food_user_0026_habit_02_crumb_topping_moment_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_ac654e7a6b9f6e68,food_user_0026_habit_02_crumb_topping_moment_p00_direct_use__food_v03_explicit_retrieval,food_user_0026,test,explicit_retrieval,content_constraints,crumb_topping_moment,original_food_v03,"In the user's historical cooking sessions involving baked, roasted, casserole, pasta, vegetable, or dessert dishes with crumbs, streusel, or crisp topping, which behavior did the user show?","[{""choice_id"": ""A"", ""text"": ""Use the crumbly element in the first cooking phase.""}, {""choice_id"": ""B"", ""text"": ""Use the crumbly element in the third cooking phase.""}, {""choice_id"": ""C"", ""text"": ""Keep the crumbly element as its own portion for the late handling phase.""}, {""choice_id"": ""D"", ""text"": ""Use the crumbly element in the first phase with an early shield.""}]",B,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0026_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""recipe_title"": ""Cinnamon Bread I"", ""user"": ""I'm about to bake Cinnamon Bread I and I want to get the counter organized. What should I pull out first?"", ""assistant"": ""If you add a crumb or streusel topping, keep it off the loaf until the last third of baking so it stays separate and lightly browned. For the base recipe, set out 2 cups all-pur...""}, {""session_id"": ""food_user_0026_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""recipe_title"": ""Baked Spaghetti Squash Lasagna Style"", ""user"": ""I'm getting ready to make Baked Spaghetti Squash Lasagna Style. I have the squash and a sheet pan out—can you walk me through the setup?"", ""assistant"": ""If you add a crumb-style topping here, hold it until the last third of the bake so it stays separate and just lightly browned. For the base recipe, gather 1 spaghetti squash, ha...""}, {""session_id"": ""food_user_0026_s0025"", ""session_index"": 25, ""signal_type"": ""support"", ""recipe_title"": ""Apple Cranberry Crisp 2"", ""user"": ""I'm ready to bake Apple Cranberry Crisp 2 and I've got the counter cleared. Can you walk me through the setup before I start cutting fruit?"", ""assistant"": ""Keep the oat, flour, and brown sugar topping separate until the final third of baking so it can brown on top instead of sinking into the fruit. Go ahead and heat the oven to 375...""}, {""session_id"": ""food_user_0026_s0058"", ""session_index"": 58, ""signal_type"": ""support"", ""recipe_title"": ""Broiled Chicken with Roasted Garlic Sauce"", ""user"": ""I'm getting ready to cook Broiled Chicken with Roasted Garlic Sauce, and I've set out garlic, olive oil, chicken breasts, white wine, and a small bowl of crumbs in case I want a crisp finish. Where should I start?"", ""assistant"": ""Keep the crunchy topping off until the last third of the cooking time so it browns lightly instead of disappearing into the sauce. For the recipe, you'll need 1 medium head of g...""}]",pass,,
review_food_user_0026_habit_02_crumb_topping_moment_p01_boundary__food_v03,food_v03_probe_0ef58dea1ad818cc,food_user_0026_habit_02_crumb_topping_moment_p01_boundary__food_v03,food_user_0026,test,boundary,content_constraints,crumb_topping_moment,original_food_v03,I'm making this recipe as individual small baking dishes with a crumbly top element. When should I add that element?,"[{""choice_id"": ""A"", ""text"": ""Use the crumbly element in the third cooking phase.""}, {""choice_id"": ""B"", ""text"": ""Use the crumbly element in the first phase with an early shield.""}, {""choice_id"": ""C"", ""text"": ""Keep the crumbly element as its own portion for the late handling phase.""}, {""choice_id"": ""D"", ""text"": ""Use the crumbly element in the first cooking phase.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0026_s0037"", ""session_index"": 37, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Figs with Goat Cheese Pecans and Bacon"", ""user"": ""Tonight I'm doing Figs with Goat Cheese Pecans and Bacon in little ramekins with a crumb-style crisp topping. At what point should that topping go on?"", ""assistant"": ""Put the topping on before they go under the broiler, and keep the ramekins loosely covered through the first half so the crumbs don't brown too fast.""}]",pass,,
review_food_user_0026_habit_02_crumb_topping_moment_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_59dc8230cb5d7ce9,food_user_0026_habit_02_crumb_topping_moment_p01_boundary__food_v03__unseen_paraphrase,food_user_0026,test,boundary,content_constraints,crumb_topping_moment,unseen_paraphrase,"For this requested context: small single-portion baking preparations with coarse bits, sweet crumble or brittle add-on. Which option fits?","[{""choice_id"": ""A"", ""text"": ""Use the crumbly element in the third cooking phase.""}, {""choice_id"": ""B"", ""text"": ""Use the crumbly element in the first phase with an early shield.""}, {""choice_id"": ""C"", ""text"": ""Keep the crumbly element as its own portion for the late handling phase.""}, {""choice_id"": ""D"", ""text"": ""Use the crumbly element in the first cooking phase.""}]",B,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0026_s0037"", ""session_index"": 37, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Figs with Goat Cheese Pecans and Bacon"", ""user"": ""Tonight I'm doing Figs with Goat Cheese Pecans and Bacon in little ramekins with a crumb-style crisp topping. At what point should that topping go on?"", ""assistant"": ""Put the topping on before they go under the broiler, and keep the ramekins loosely covered through the first half so the crumbs don't brown too fast.""}]",pass,,
review_food_user_0026_habit_02_crumb_topping_moment_p02_exception__food_v03,food_v03_probe_19011ed514496b28,food_user_0026_habit_02_crumb_topping_moment_p02_exception__food_v03,food_user_0026,test,exception,content_constraints,crumb_topping_moment,original_food_v03,I'm making this recipe as an advance-prepped dish with a crumbly top element. When should I add that element?,"[{""choice_id"": ""A"", ""text"": ""Use the crumbly element in the first phase with an early shield.""}, {""choice_id"": ""B"", ""text"": ""Keep the crumbly element as its own portion for the late handling phase.""}, {""choice_id"": ""C"", ""text"": ""Use the crumbly element in the first cooking phase.""}, {""choice_id"": ""D"", ""text"": ""Use the crumbly element in the third cooking phase.""}]",B,apply_user_scoped_exception,"[{""session_id"": ""food_user_0026_s0051"", ""session_index"": 51, ""signal_type"": ""exception"", ""recipe_title"": ""Early Morning Oven Roasted New Potatoes"", ""user"": ""For this batch of Early Morning Oven Roasted New Potatoes, I'm prepping it ahead and adding a crumbly crisp-style topping just for serving. Should that topping go on before it sits, or later?"", ""assistant"": ""Keep the topping in its own container, then scatter it on right before you reheat the potatoes or bring them to the table.""}]",pass,,
review_food_user_0026_habit_02_crumb_topping_moment_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_2544828084e7a3f8,food_user_0026_habit_02_crumb_topping_moment_p02_exception__food_v03__unseen_paraphrase,food_user_0026,test,exception,content_constraints,crumb_topping_moment,unseen_paraphrase,"For this requested context: advance-prepped food involving coarse bits, sweet crumble or brittle add-on. Which option fits?","[{""choice_id"": ""A"", ""text"": ""Use the crumbly element in the first phase with an early shield.""}, {""choice_id"": ""B"", ""text"": ""Keep the crumbly element as its own portion for the late handling phase.""}, {""choice_id"": ""C"", ""text"": ""Use the crumbly element in the first cooking phase.""}, {""choice_id"": ""D"", ""text"": ""Use the crumbly element in the third cooking phase.""}]",B,apply_user_scoped_exception,"[{""session_id"": ""food_user_0026_s0051"", ""session_index"": 51, ""signal_type"": ""exception"", ""recipe_title"": ""Early Morning Oven Roasted New Potatoes"", ""user"": ""For this batch of Early Morning Oven Roasted New Potatoes, I'm prepping it ahead and adding a crumbly crisp-style topping just for serving. Should that topping go on before it sits, or later?"", ""assistant"": ""Keep the topping in its own container, then scatter it on right before you reheat the potatoes or bring them to the table.""}]",pass,,
review_food_user_0026_habit_03_creamy_sauce_thickness_p00_direct_use__food_v03,food_v03_probe_57480ee6392d0293,food_user_0026_habit_03_creamy_sauce_thickness_p00_direct_use__food_v03,food_user_0026,test,direct_use,content_constraints,creamy_sauce_thickness,original_food_v03,"I'm making a creamy sauce, dip, dressing, pasta sauce, or peanut sauce. How should I set the texture?","[{""choice_id"": ""A"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}, {""choice_id"": ""B"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the bread or wrap.""}, {""choice_id"": ""D"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0026_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""recipe_title"": ""Cucumber Sandwiches"", ""user"": ""I'm making Cucumber Sandwiches and have the cream cheese, ranch mix, bread, and cucumbers out. Can you walk me through the order?"", ""assistant"": ""Thin the cream cheese-ranch mixture in tiny splashes until it falls from the spoon in a narrow ribbon but still spreads cleanly. Start by stirring the 1 (8 ounce) package cream...""}, {""session_id"": ""food_user_0026_s0038"", ""session_index"": 38, ""signal_type"": ""support"", ""recipe_title"": ""Candy Coated Milk Chocolate Pieces Cookies I"", ""user"": ""I'm making Candy Coated Milk Chocolate Pieces Cookies I and I've got the mixer bowl ready. What should I pull out before I start?"", ""assistant"": ""For the creamed cookie mixture, loosen it only if needed by adding water, broth, citrus juice, vinegar, milk, or cooking water a tiny splash at a time, stopping when it slips of...""}, {""session_id"": ""food_user_0026_s0044"", ""session_index"": 44, ""signal_type"": ""support"", ""recipe_title"": ""Barbecued Shredded Beef"", ""user"": ""I'm getting Barbecued Shredded Beef started, with the roasting pan and a mixing bowl on the counter. What should I prep before anything goes in the oven?"", ""assistant"": ""For the beer-Worcestershire sauce, loosen it with a small splash of water, broth, citrus juice, vinegar, milk, or cooking water until it pours from a spoon in a narrow ribbon. A...""}, {""session_id"": ""food_user_0026_s0048"", ""session_index"": 48, ""signal_type"": ""support"", ""recipe_title"": ""Applesauce Bread I"", ""user"": ""I'm setting up for Applesauce Bread I. Can you walk me through what to get ready before I start mixing?"", ""assistant"": ""For the applesauce mixture, loosen it with tiny splashes of water, broth, citrus juice, vinegar, milk, or cooking water until it falls from a spoon in a narrow ribbon. Set out 3...""}]",pass,,
review_food_user_0026_habit_03_creamy_sauce_thickness_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_9ebf5c98fd3dac0d,food_user_0026_habit_03_creamy_sauce_thickness_p00_direct_use__food_v03__unseen_paraphrase,food_user_0026,test,direct_use,content_constraints,creamy_sauce_thickness,unseen_paraphrase,For a new cooking request in this setting: velvety mixtures. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}, {""choice_id"": ""B"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the bread or wrap.""}, {""choice_id"": ""D"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}]",D,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0026_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""recipe_title"": ""Cucumber Sandwiches"", ""user"": ""I'm making Cucumber Sandwiches and have the cream cheese, ranch mix, bread, and cucumbers out. Can you walk me through the order?"", ""assistant"": ""Thin the cream cheese-ranch mixture in tiny splashes until it falls from the spoon in a narrow ribbon but still spreads cleanly. Start by stirring the 1 (8 ounce) package cream...""}, {""session_id"": ""food_user_0026_s0038"", ""session_index"": 38, ""signal_type"": ""support"", ""recipe_title"": ""Candy Coated Milk Chocolate Pieces Cookies I"", ""user"": ""I'm making Candy Coated Milk Chocolate Pieces Cookies I and I've got the mixer bowl ready. What should I pull out before I start?"", ""assistant"": ""For the creamed cookie mixture, loosen it only if needed by adding water, broth, citrus juice, vinegar, milk, or cooking water a tiny splash at a time, stopping when it slips of...""}, {""session_id"": ""food_user_0026_s0044"", ""session_index"": 44, ""signal_type"": ""support"", ""recipe_title"": ""Barbecued Shredded Beef"", ""user"": ""I'm getting Barbecued Shredded Beef started, with the roasting pan and a mixing bowl on the counter. What should I prep before anything goes in the oven?"", ""assistant"": ""For the beer-Worcestershire sauce, loosen it with a small splash of water, broth, citrus juice, vinegar, milk, or cooking water until it pours from a spoon in a narrow ribbon. A...""}, {""session_id"": ""food_user_0026_s0048"", ""session_index"": 48, ""signal_type"": ""support"", ""recipe_title"": ""Applesauce Bread I"", ""user"": ""I'm setting up for Applesauce Bread I. Can you walk me through what to get ready before I start mixing?"", ""assistant"": ""For the applesauce mixture, loosen it with tiny splashes of water, broth, citrus juice, vinegar, milk, or cooking water until it falls from a spoon in a narrow ribbon. Set out 3...""}]",pass,,
review_food_user_0026_habit_03_creamy_sauce_thickness_p00_direct_use__food_v03_explicit_retrieval,food_v03_probe_0985a39686744d0a,food_user_0026_habit_03_creamy_sauce_thickness_p00_direct_use__food_v03_explicit_retrieval,food_user_0026,test,explicit_retrieval,content_constraints,creamy_sauce_thickness,original_food_v03,"In the user's historical cooking sessions involving creamy sauces, dips, dressings, pasta sauces, or peanut sauces, which behavior did the user show?","[{""choice_id"": ""A"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}, {""choice_id"": ""B"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the bread or wrap.""}, {""choice_id"": ""D"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}]",D,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0026_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""recipe_title"": ""Cucumber Sandwiches"", ""user"": ""I'm making Cucumber Sandwiches and have the cream cheese, ranch mix, bread, and cucumbers out. Can you walk me through the order?"", ""assistant"": ""Thin the cream cheese-ranch mixture in tiny splashes until it falls from the spoon in a narrow ribbon but still spreads cleanly. Start by stirring the 1 (8 ounce) package cream...""}, {""session_id"": ""food_user_0026_s0038"", ""session_index"": 38, ""signal_type"": ""support"", ""recipe_title"": ""Candy Coated Milk Chocolate Pieces Cookies I"", ""user"": ""I'm making Candy Coated Milk Chocolate Pieces Cookies I and I've got the mixer bowl ready. What should I pull out before I start?"", ""assistant"": ""For the creamed cookie mixture, loosen it only if needed by adding water, broth, citrus juice, vinegar, milk, or cooking water a tiny splash at a time, stopping when it slips of...""}, {""session_id"": ""food_user_0026_s0044"", ""session_index"": 44, ""signal_type"": ""support"", ""recipe_title"": ""Barbecued Shredded Beef"", ""user"": ""I'm getting Barbecued Shredded Beef started, with the roasting pan and a mixing bowl on the counter. What should I prep before anything goes in the oven?"", ""assistant"": ""For the beer-Worcestershire sauce, loosen it with a small splash of water, broth, citrus juice, vinegar, milk, or cooking water until it pours from a spoon in a narrow ribbon. A...""}, {""session_id"": ""food_user_0026_s0048"", ""session_index"": 48, ""signal_type"": ""support"", ""recipe_title"": ""Applesauce Bread I"", ""user"": ""I'm setting up for Applesauce Bread I. Can you walk me through what to get ready before I start mixing?"", ""assistant"": ""For the applesauce mixture, loosen it with tiny splashes of water, broth, citrus juice, vinegar, milk, or cooking water until it falls from a spoon in a narrow ribbon. Set out 3...""}]",pass,,
review_food_user_0026_habit_03_creamy_sauce_thickness_p01_boundary__food_v03,food_v03_probe_11d70ce0fa3972ed,food_user_0026_habit_03_creamy_sauce_thickness_p01_boundary__food_v03,food_user_0026,test,boundary,content_constraints,creamy_sauce_thickness,original_food_v03,"I'm making this recipe as small dipping bowls with a creamy sauce, dip, dressing, pasta sauce, or peanut sauce. How should I set the texture?","[{""choice_id"": ""A"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""B"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the bread or wrap.""}, {""choice_id"": ""C"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}, {""choice_id"": ""D"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}]",D,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0026_s0052"", ""session_index"": 52, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Empanadas"", ""user"": ""Today I'm shaping Empanadas into little edible cups for a creamy dip or sauce. How thick should the sauce be so it sits well in them?"", ""assistant"": ""Make the sauce a touch thick, then loosen just the surface with a small swirl of oil or water so it looks glossy but still stays put.""}]",pass,,
review_food_user_0026_habit_03_creamy_sauce_thickness_p01_boundary__food_v03__unseen_paraphrase,food_v03_probe_062e76bf37794445,food_user_0026_habit_03_creamy_sauce_thickness_p01_boundary__food_v03__unseen_paraphrase,food_user_0026,test,boundary,content_constraints,creamy_sauce_thickness,unseen_paraphrase,For this requested context: small dip servings with velvety mixtures. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""B"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the bread or wrap.""}, {""choice_id"": ""C"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}, {""choice_id"": ""D"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}]",D,do_not_overapply_content_constraint,"[{""session_id"": ""food_user_0026_s0052"", ""session_index"": 52, ""signal_type"": ""boundary_counterexample"", ""recipe_title"": ""Empanadas"", ""user"": ""Today I'm shaping Empanadas into little edible cups for a creamy dip or sauce. How thick should the sauce be so it sits well in them?"", ""assistant"": ""Make the sauce a touch thick, then loosen just the surface with a small swirl of oil or water so it looks glossy but still stays put.""}]",pass,,
review_food_user_0026_habit_03_creamy_sauce_thickness_p02_exception__food_v03,food_v03_probe_944d1fedc6aa675c,food_user_0026_habit_03_creamy_sauce_thickness_p02_exception__food_v03,food_user_0026,test,exception,content_constraints,creamy_sauce_thickness,original_food_v03,"I'm making this recipe as a sandwich or wrap with a creamy sauce, dip, dressing, pasta sauce, or peanut sauce. How should I set the texture?","[{""choice_id"": ""A"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""B"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the base.""}, {""choice_id"": ""D"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0026_s0109"", ""session_index"": 109, ""signal_type"": ""exception"", ""recipe_title"": ""Garlic Crab Artichoke Dip"", ""user"": ""For this batch of Garlic Crab Artichoke Dip, I'm using it inside a wrap instead of serving it as a bowl dip. Since it's a creamy filling, how thick should I make it so it doesn't leak?"", ""assistant"": ""For this wrap version, leave the mixture on the thicker side and smear only a light, even layer onto the wrap or bread so it holds together.""}]",pass,,
review_food_user_0026_habit_03_creamy_sauce_thickness_p02_exception__food_v03__unseen_paraphrase,food_v03_probe_2a8101f4660518e4,food_user_0026_habit_03_creamy_sauce_thickness_p02_exception__food_v03__unseen_paraphrase,food_user_0026,test,exception,content_constraints,creamy_sauce_thickness,unseen_paraphrase,For this requested context: filled handheld items with velvety mixtures. Which option fits?,"[{""choice_id"": ""A"", ""text"": ""Keep the creamy sauce thick enough to mound on the spoon.""}, {""choice_id"": ""B"", ""text"": ""Thin the creamy sauce until it falls from a spoon in a narrow ribbon.""}, {""choice_id"": ""C"", ""text"": ""Keep the sauce thick and spread it in a thin layer on the base.""}, {""choice_id"": ""D"", ""text"": ""Keep the sauce slightly thicker and swirl a small amount of oil or water across the top.""}]",C,apply_user_scoped_exception,"[{""session_id"": ""food_user_0026_s0109"", ""session_index"": 109, ""signal_type"": ""exception"", ""recipe_title"": ""Garlic Crab Artichoke Dip"", ""user"": ""For this batch of Garlic Crab Artichoke Dip, I'm using it inside a wrap instead of serving it as a bowl dip. Since it's a creamy filling, how thick should I make it so it doesn't leak?"", ""assistant"": ""For this wrap version, leave the mixture on the thicker side and smear only a light, even layer onto the wrap or bread so it holds together.""}]",pass,,
review_food_user_0026_habit_04_browning_distribution_style_p00_direct_use__food_v03,food_v03_probe_6ce7ce245d891107,food_user_0026_habit_04_browning_distribution_style_p00_direct_use__food_v03,food_user_0026,test,direct_use,content_constraints,browning_distribution_style,original_food_v03,"I'm making a pan-seared, roasted, baked, potato, tofu, vegetable, or skillet dish. How should I manage the browning?","[{""choice_id"": ""A"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""B"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""choice_id"": ""C"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}, {""choice_id"": ""D"", ""text"": ""Move the food often for moderate color on all sides.""}]",B,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0026_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""recipe_title"": ""apple butter spice cake"", ""user"": ""I'm about to bake an apple butter spice cake, and I want the counter organized before I start. What should I have ready?"", ""assistant"": ""For the cake surface, let the pan sit undisturbed long enough for one side to brown more deeply, then finish it gently so the color stays uneven on purpose. Set out one 9x13 inc...""}, {""session_id"": ""food_user_0026_s0042"", ""session_index"": 42, ""signal_type"": ""support"", ""recipe_title"": ""Date Loaf Cake"", ""user"": ""I'm planning to make Date Loaf Cake this afternoon. Can you walk me through the setup before I start mixing?"", ""assistant"": ""For the Date Loaf Cake, let one side rest against the hotter surface long enough to take on deeper color, then finish more gently so the uneven browning looks intentional. Clear...""}, {""session_id"": ""food_user_0026_s0046"", ""session_index"": 46, ""signal_type"": ""support"", ""recipe_title"": ""French Apple Cream Pie"", ""user"": ""I'm making French Apple Cream Pie after dinner and want to get organized before I start. What should I put on the counter?"", ""assistant"": ""For the top crust, let one section catch a deeper golden color in the oven, then let the rest finish more gently so the surface stays unevenly browned. Put out a 9 inch pie pan,...""}, {""session_id"": ""food_user_0026_s0061"", ""session_index"": 61, ""signal_type"": ""support"", ""recipe_title"": ""Cinnamon Chocolate Cake 2"", ""user"": ""I'm getting ready to make Cinnamon Chocolate Cake 2, and I've got 1 mixing bowl on the counter. Can you guide me through what to put in first?"", ""assistant"": ""Keep the prepared batter still long enough for one side to take on a deeper color before you disturb it again. Start by adding the dry ingredients to the bowl: 2 cups all-purpos...""}]",pass,,
review_food_user_0026_habit_04_browning_distribution_style_p00_direct_use__food_v03__unseen_paraphrase,food_v03_probe_625980012a6a3d92,food_user_0026_habit_04_browning_distribution_style_p00_direct_use__food_v03__unseen_paraphrase,food_user_0026,test,direct_use,content_constraints,browning_distribution_style,unseen_paraphrase,"For a new cooking request in this setting: browned tuber, soy curd, plant item, oven-finished, oven-browned or pan-cooked preparations. Which option fits?","[{""choice_id"": ""A"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""B"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""choice_id"": ""C"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}, {""choice_id"": ""D"", ""text"": ""Move the food often for moderate color on all sides.""}]",B,apply_scoped_content_constraint,"[{""session_id"": ""food_user_0026_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""recipe_title"": ""apple butter spice cake"", ""user"": ""I'm about to bake an apple butter spice cake, and I want the counter organized before I start. What should I have ready?"", ""assistant"": ""For the cake surface, let the pan sit undisturbed long enough for one side to brown more deeply, then finish it gently so the color stays uneven on purpose. Set out one 9x13 inc...""}, {""session_id"": ""food_user_0026_s0042"", ""session_index"": 42, ""signal_type"": ""support"", ""recipe_title"": ""Date Loaf Cake"", ""user"": ""I'm planning to make Date Loaf Cake this afternoon. Can you walk me through the setup before I start mixing?"", ""assistant"": ""For the Date Loaf Cake, let one side rest against the hotter surface long enough to take on deeper color, then finish more gently so the uneven browning looks intentional. Clear...""}, {""session_id"": ""food_user_0026_s0046"", ""session_index"": 46, ""signal_type"": ""support"", ""recipe_title"": ""French Apple Cream Pie"", ""user"": ""I'm making French Apple Cream Pie after dinner and want to get organized before I start. What should I put on the counter?"", ""assistant"": ""For the top crust, let one section catch a deeper golden color in the oven, then let the rest finish more gently so the surface stays unevenly browned. Put out a 9 inch pie pan,...""}, {""session_id"": ""food_user_0026_s0061"", ""session_index"": 61, ""signal_type"": ""support"", ""recipe_title"": ""Cinnamon Chocolate Cake 2"", ""user"": ""I'm getting ready to make Cinnamon Chocolate Cake 2, and I've got 1 mixing bowl on the counter. Can you guide me through what to put in first?"", ""assistant"": ""Keep the prepared batter still long enough for one side to take on a deeper color before you disturb it again. Start by adding the dry ingredients to the bowl: 2 cups all-purpos...""}]",pass,,
