domain,source_conversation_id,assigned_user_id,session_id,cluster_id,source_tags_json,quality_score
finance,acs-215d5ddd-e555-451b-be0e-eb8d5de323d8-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0288,24,"[""finance_minimal_pii_secure_verification""]",0.4602
finance,acs-a352c897-7bf7-48e2-8bc8-855fc509c011-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0290,22,"[""finance_minimal_pii_secure_verification""]",0.396
finance,acs-efbaba64-0999-45d0-8671-9f95717c96c1-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0291,29,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6106
finance,acs-2ca38ce1-990d-418e-be39-a11f73e8d496-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0292,22,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4158
finance,acs-3f360078-e650-4611-bdc6-2d3e0bad2395-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0293,19,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4508
finance,acs-0e573e7a-b7a5-47fa-81f7-23174c95c6d5-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0296,12,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment"", ""finance_payment_status_latest_check""]",0.6894
finance,acs-c0935119-6272-444c-b0e2-2bb287c8df04-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0298,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5873
finance,acs-0d93c46e-4854-4945-87eb-bd93ba8bc2ca-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0299,8,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.599
finance,acs-51549723-7f9a-4cd4-b4c3-4b326f7b9e80-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0300,24,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.4829
finance,acs-cd14eedf-3ed5-467b-84f2-5c12957c2a48-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0302,25,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6471
finance,acs-3ff83f34-e6ec-4ed0-bfbd-15a8e6dbd7f2-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0303,28,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7987
finance,acs-fca6a00c-6db6-4d79-aa2d-bc8272e2cb43-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0304,1,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7637
finance,acs-179e1123-fb55-47e9-a9f9-522cf2a6c7c1-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0308,25,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.601
finance,acs-fa55ac24-ab17-4294-9156-18a01965e4d1-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0309,19,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.534
finance,acs-2569b8b2-a627-4e68-a8f0-54b3e22f8411-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0310,3,"[""finance_minimal_pii_secure_verification""]",0.4048
finance,acs-46476d14-b428-452e-916e-13aea8bfa350-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0314,26,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.6077
finance,acs-864551d8-8161-4b76-a6be-4100fe3aaa7a-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0316,27,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.5596
finance,acs-7d9080e9-25f8-4979-be4f-47df86cd506e-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0317,0,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5121
finance,acs-20b40d48-a438-4250-83d0-54a2c2e7c53b-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0318,20,"[""finance_minimal_pii_secure_verification""]",0.3362
finance,acs-405be50d-13be-4a3b-b380-3ef9eef3cfdc-1,mdgo_v05_fin_user_0025,mdgo_v05_fin_user_0025_s0319,29,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.5544
finance,acs-3ac33059-9de2-41c1-aa2d-01940b2f6cf4-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0001,9,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5237
finance,acs-af741e41-f39f-4b7e-9308-95978e4bbfbe-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0002,5,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.5523
finance,acs-0d691f74-ea9f-428c-9e47-2ea2b48145c9-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0003,14,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.8017
finance,acs-520086f1-ad64-4b11-be4d-b92bb3790eb0-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0004,20,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification""]",0.6083
finance,acs-a38b1987-adf4-4794-b3e6-86e17abf68aa-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0005,14,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7069
finance,acs-a749335f-24a4-4df9-8d46-901c1be943a3-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0006,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.8017
finance,acs-64768515-6d15-401a-a199-fd6cedd7191b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0010,22,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.7433
finance,acs-a114ed1a-f093-4281-b849-ca5b6c34700b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0012,13,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5683
finance,acs-5e3ead13-4a20-4637-af2c-6ca41f8c1ec0-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0013,12,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5398
finance,acs-4a095513-4784-483c-a77f-fef399e5f391-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0014,29,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5792
finance,acs-0e4ae13e-e23e-4899-b8ce-a18306f7b769-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0015,22,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6019
finance,acs-a30d97e4-042f-43ba-b506-f8c6f311d2c7-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0016,0,"[""finance_minimal_pii_secure_verification""]",0.3654
finance,acs-21ff657b-1e98-42c1-9734-40fea68ad159-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0017,2,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4698
finance,acs-631d0f34-9a76-41a5-937c-fa79c39d22b0-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0018,4,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6608
finance,acs-e8feda03-201e-4ff2-bec8-c45d9c3e1727-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0019,3,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.4479
finance,acs-89d5de8d-1239-4c49-bfa0-43c886cf5f6e-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0021,21,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.65
finance,acs-e75987b0-731f-4b2c-b2d4-d8e2946eb339-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0022,0,"[""finance_minimal_pii_secure_verification"", ""finance_payment_status_latest_check""]",0.4712
finance,acs-59dbc6f4-f251-4d83-9ae1-2a541af23cfa-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0023,26,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_credit_loan_cautious_no_commitment""]",0.7288
finance,acs-a5556b49-c3d9-475d-8abd-09ddbdae761e-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0024,26,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7171
finance,acs-ec109d7c-b742-4580-a88b-d78e72990b21-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0027,5,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5748
finance,acs-7e8c2d7f-bca7-4513-8359-f8f51d1bbe0a-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0028,23,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.6602
finance,acs-be32173f-8da9-4d2f-883d-a0e2f83ca792-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0029,15,"[""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.5237
finance,acs-89d6f84d-6b75-44fe-8e8d-3c453ce2bae5-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0030,14,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7171
finance,acs-6a637ba7-727f-4af8-ae86-9f517c1e7073-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0031,0,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5383
finance,acs-0b3a9f4c-c152-4597-92b3-21d36abbcdcb-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0032,2,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.7171
finance,acs-7447edd1-9075-43ad-ad86-14fb1a1568ae-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0033,10,"[""finance_minimal_pii_secure_verification""]",0.4004
finance,acs-32b2540d-11ca-4b20-873f-9b3b29c390fa-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0034,3,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5975
finance,acs-deefb37c-789f-4710-b9d9-5aeb8e5459bb-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0035,14,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5427
finance,acs-d8d7bf0f-394e-4a49-9454-ecd304c9b849-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0036,14,"[""finance_minimal_pii_secure_verification""]",0.431
finance,acs-2c38296a-d74f-45db-a41d-0af2895a18e1-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0037,5,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.7637
finance,acs-0ced594a-8fc0-43fd-b596-5f30336df90d-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0041,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5319
finance,acs-a814a717-4581-4270-a61b-5003049c2ec1-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0042,2,"[""finance_minimal_pii_secure_verification""]",0.415
finance,acs-b1544390-1605-4331-a28e-03aba54b4e7e-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0043,14,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5427
finance,acs-67c34516-6579-4c57-bf3c-d98354799cba-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0044,14,"[""finance_minimal_pii_secure_verification""]",0.399
finance,acs-4350b1b2-2eea-4dac-9588-2e15439c0ca3-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0045,14,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.4975
finance,acs-c67ee291-5946-48f8-882d-f9ed7d7b8667-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0046,23,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4683
finance,acs-c6c71b02-71ff-41e3-81fb-fb6fb58db150-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0049,3,"[""finance_minimal_pii_secure_verification""]",0.329
finance,acs-c8560f65-e060-4f1e-9557-bf84738ad026-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0050,27,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.5669
finance,acs-d60fc11d-807d-4971-aa5b-e038832b9ceb-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0051,16,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.6529
finance,acs-f402a5bc-e032-418f-8b9b-8a26cc59d7c3-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0053,19,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.634
finance,acs-bf8332d6-ea04-4712-bf0b-cf581f5f94e7-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0054,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7433
finance,acs-d6845a1a-9b1d-41af-92b4-a7be0334f294-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0056,22,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.561
finance,acs-86d69a9c-eba7-4ee7-bf44-596198b150fc-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0058,14,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.6004
finance,acs-41e2f728-a659-45f8-a332-3b48a89c10ac-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0059,29,"[""finance_minimal_pii_secure_verification""]",0.3975
finance,acs-34ac9518-e574-46b7-9e28-1a483b5bb7f6-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0060,16,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.7637
finance,acs-a58b7f8e-25de-4710-8e6f-431eb04b5db6-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0062,14,"[""finance_minimal_pii_secure_verification""]",0.4281
finance,acs-b6bacf80-0728-4195-b5aa-864b6f109d59-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0063,20,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4537
finance,acs-b33524f4-1811-49c1-bed5-823f958a7bef-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0064,13,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case""]",0.6937
finance,acs-3e9764dc-d92d-43f8-8693-3a6f8e3f52a3-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0066,14,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6821
finance,acs-bd541485-19ac-4d9a-b0c0-97ccf7b26bbf-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0069,1,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first""]",0.5062
finance,acs-3ac23485-e81a-4028-88fb-25e6556747b7-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0070,3,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.596
finance,acs-44819dc8-c48c-4b20-bb79-8c3cbc97157b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0071,3,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6602
finance,acs-9668d4fd-67e0-4107-b385-0511a3eb076b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0072,18,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5363
finance,acs-d757dc49-95d4-4c2c-8362-60cebca603f9-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0073,2,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.5004
finance,acs-08b5e4fa-e68d-45b4-aae8-3704a7594e2e-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0074,6,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.5246
finance,acs-1e571182-1b4f-4a1c-8dd3-77935b092213-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0077,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6237
finance,acs-74943a3f-24cc-446b-9d73-107379311cf4-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0078,8,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.464
finance,acs-28a6fc62-d811-4fce-8b60-76fdbe66b064-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0079,8,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5675
finance,acs-8d95116c-3cfb-4b9d-9514-0f6b490c67ab-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0081,7,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.7069
finance,acs-0295eedc-0ee9-4881-9e83-a710f1046ef8-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0082,29,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5529
finance,acs-96800664-2adf-4d9f-ac9f-7b4200395bb0-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0083,25,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6456
finance,acs-049928c8-1c59-4027-a321-d66ebf720f34-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0085,27,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6442
finance,acs-3b4fe3f6-afff-41fd-b5a4-d4254ed17628-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0086,5,"[""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.6165
finance,acs-8fa70e0f-07ef-4236-9b25-d98141de0adf-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0087,16,"[""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.6404
finance,acs-989ad089-e02b-48ad-bc51-529815ed9b20-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0088,18,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4815
finance,acs-cb40b4cd-3020-40f0-9fc5-7a9875966f07-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0089,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4654
finance,acs-9353ba24-ec9a-4c70-9a43-7b0773a74488-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0090,6,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.6054
finance,acs-ac4bf485-c721-4222-bf9c-9dc4ca2285a6-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0091,21,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7987
finance,acs-1a0a0ff7-15db-443b-b613-48696fa505c6-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0092,27,"[""finance_minimal_pii_secure_verification""]",0.3625
finance,acs-11e588f1-ea88-4786-bfa6-02a29d01d39b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0093,22,"[""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5194
finance,acs-07afe7c2-9913-4778-8414-8c854d95c68d-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0096,13,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.7288
finance,acs-6f28d90f-1b0a-4a08-8aed-91b60c51775a-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0097,5,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4975
finance,acs-8c001f20-60ea-4d6a-8bb3-cdfe4fa25853-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0098,18,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.6821
finance,acs-5bb6760e-d48a-4c47-bf38-e956c4387559-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0100,21,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_fee_dispute_evidence_then_case"", ""finance_payment_status_latest_check""]",0.5435
finance,acs-eb9a3413-b0e8-4d06-85c1-bb4acf64d52b-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0101,24,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6121
finance,acs-0bd8c898-df84-47e3-9aa6-271946386d52-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0102,13,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6719
finance,acs-1d88f803-1c2f-4150-9134-6becab9ea20c-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0103,26,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_credit_loan_cautious_no_commitment""]",0.5858
finance,acs-f0b3ca84-8aa6-4018-8a83-919d9406a15f-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0104,14,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.564
finance,acs-924c6770-c884-43c0-afef-ffbbcfd6d3f6-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0105,0,"[""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.6806
finance,acs-bde302be-4a23-4116-9c65-95a0ab06e685-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0106,18,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.5567
finance,acs-c1d74575-9047-4e73-a8dc-6f66724010e6-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0108,14,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5713
finance,acs-9ac94348-bbcd-4ad6-8de2-53032f39cb3c-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0109,21,"[""finance_minimal_pii_secure_verification""]",0.4194
finance,acs-0524b852-7d1d-471c-beb6-9bb161bab370-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0110,16,"[""finance_confirm_money_movement"", ""finance_minimal_pii_secure_verification"", ""finance_balance_statement_summary_first"", ""finance_payment_status_latest_check""]",0.704
finance,acs-50a76e0b-59d4-4808-95a2-1a9fcf99d60f-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0111,20,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation"", ""finance_fee_dispute_evidence_then_case""]",0.5829
finance,acs-0bc09d6f-3eeb-47b5-b176-766efe4e3877-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0112,25,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fee_dispute_evidence_then_case""]",0.5581
finance,acs-f84c5b9e-0676-4699-81a9-4d9f081f2f67-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0114,15,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6617
finance,acs-c4617afe-3b2c-43ce-9594-f849f5e26c7a-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0115,28,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification""]",0.4727
finance,acs-8ce24e51-47de-4908-99d3-2d1783a8c956-1,mdgo_v05_fin_user_0026,mdgo_v05_fin_user_0026_s0116,5,"[""finance_confirm_card_account_changes"", ""finance_minimal_pii_secure_verification"", ""finance_fraud_lost_card_urgent_escalation""]",0.6485
