review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,template_id,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_food_user_0027_habit_05_starch_liquid_finish_p00_direct_use__food_v2,food_v2_probe_b307c8e758dc8897,food_user_0027_habit_05_starch_liquid_finish_p00_direct_use__food_v2,food_user_0027,test,direct_use,content_constraints,starch_liquid_finish,original_food_v2,I'm making a pasta bowl with cooking water and reserved pasta water. How should I manage the liquid?,"[{""choice_id"": ""A"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""B"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}, {""choice_id"": ""C"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""D"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}]",D,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0027_s0007"", ""session_index"": 7, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Cranberry Apple Pie II"", ""user"": ""Before I start Cranberry Apple Pie II, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Cranberry Apple Pie II. First version: Hold back extra liquid and loosen the starches with a small final splash. Second version: Reduce the sauce slightly...""}, {""session_id"": ""food_user_0027_s0073"", ""session_index"": 73, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""1 Pot 3 Bean Chicken Stew"", ""user"": ""For 1 Pot 3 Bean Chicken Stew, use the first of the two versions we discussed for the starch-and-liquid finish before."", ""assistant"": ""Got it. For 1 Pot 3 Bean Chicken Stew, I will use the first one from that earlier pair for the starch-and-liquid finish and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0089"", ""session_index"": 89, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""For BBQ Chicken Wings, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For BBQ Chicken Wings, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}, {""session_id"": ""food_user_0027_s0100"", ""session_index"": 100, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Garden Party Salad"", ""user"": ""For Garden Party Salad, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Garden Party Salad, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}]",pass,,
review_food_user_0027_habit_05_starch_liquid_finish_p00_direct_use__food_v2__unseen_paraphrase,food_v2_probe_3e5355645f864994,food_user_0027_habit_05_starch_liquid_finish_p00_direct_use__food_v2__unseen_paraphrase,food_user_0027,test,direct_use,content_constraints,starch_liquid_finish,unseen_paraphrase,I'm working on a pasta bowl with cooking water and reserved pasta water. How should I manage the liquid?,"[{""choice_id"": ""A"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""B"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}, {""choice_id"": ""C"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""D"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}]",D,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0027_s0007"", ""session_index"": 7, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Cranberry Apple Pie II"", ""user"": ""Before I start Cranberry Apple Pie II, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Cranberry Apple Pie II. First version: Hold back extra liquid and loosen the starches with a small final splash. Second version: Reduce the sauce slightly...""}, {""session_id"": ""food_user_0027_s0073"", ""session_index"": 73, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""1 Pot 3 Bean Chicken Stew"", ""user"": ""For 1 Pot 3 Bean Chicken Stew, use the first of the two versions we discussed for the starch-and-liquid finish before."", ""assistant"": ""Got it. For 1 Pot 3 Bean Chicken Stew, I will use the first one from that earlier pair for the starch-and-liquid finish and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0089"", ""session_index"": 89, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""For BBQ Chicken Wings, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For BBQ Chicken Wings, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}, {""session_id"": ""food_user_0027_s0100"", ""session_index"": 100, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Garden Party Salad"", ""user"": ""For Garden Party Salad, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Garden Party Salad, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}]",pass,,
review_food_user_0027_habit_05_starch_liquid_finish_p00_direct_use__food_v2_explicit_retrieval,food_v2_probe_a8fde48f406ea023,food_user_0027_habit_05_starch_liquid_finish_p00_direct_use__food_v2_explicit_retrieval,food_user_0027,test,explicit_retrieval,content_constraints,starch_liquid_finish,original_food_v2,"Thinking back to the user's earlier cooking chats, what did they prior want for a noodle dish with broth and sauce?","[{""choice_id"": ""A"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""B"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}, {""choice_id"": ""C"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""D"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}]",D,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0027_s0007"", ""session_index"": 7, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Cranberry Apple Pie II"", ""user"": ""Before I start Cranberry Apple Pie II, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Cranberry Apple Pie II. First version: Hold back extra liquid and loosen the starches with a small final splash. Second version: Reduce the sauce slightly...""}, {""session_id"": ""food_user_0027_s0073"", ""session_index"": 73, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""1 Pot 3 Bean Chicken Stew"", ""user"": ""For 1 Pot 3 Bean Chicken Stew, use the first of the two versions we discussed for the starch-and-liquid finish before."", ""assistant"": ""Got it. For 1 Pot 3 Bean Chicken Stew, I will use the first one from that earlier pair for the starch-and-liquid finish and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0089"", ""session_index"": 89, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""For BBQ Chicken Wings, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For BBQ Chicken Wings, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}, {""session_id"": ""food_user_0027_s0100"", ""session_index"": 100, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Garden Party Salad"", ""user"": ""For Garden Party Salad, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Garden Party Salad, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}]",pass,,
review_food_user_0027_habit_05_starch_liquid_finish_p01_boundary__food_v2,food_v2_probe_7ff622b075298227,food_user_0027_habit_05_starch_liquid_finish_p01_boundary__food_v2,food_user_0027,test,boundary,content_constraints,starch_liquid_finish,original_food_v2,I'm making a wide rice bowl with broth and sauce. How should I manage the liquid?,"[{""choice_id"": ""A"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""B"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""C"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}, {""choice_id"": ""D"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}]",D,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0027_s0007"", ""session_index"": 7, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Cranberry Apple Pie II"", ""user"": ""Before I start Cranberry Apple Pie II, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Cranberry Apple Pie II. First version: Hold back extra liquid and loosen the starches with a small final splash. Second version: Reduce the sauce slightly...""}, {""session_id"": ""food_user_0027_s0073"", ""session_index"": 73, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""1 Pot 3 Bean Chicken Stew"", ""user"": ""For 1 Pot 3 Bean Chicken Stew, use the first of the two versions we discussed for the starch-and-liquid finish before."", ""assistant"": ""Got it. For 1 Pot 3 Bean Chicken Stew, I will use the first one from that earlier pair for the starch-and-liquid finish and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0089"", ""session_index"": 89, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""For BBQ Chicken Wings, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For BBQ Chicken Wings, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}, {""session_id"": ""food_user_0027_s0100"", ""session_index"": 100, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Garden Party Salad"", ""user"": ""For Garden Party Salad, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Garden Party Salad, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}]",pass,,
review_food_user_0027_habit_05_starch_liquid_finish_p01_boundary__food_v2__unseen_paraphrase,food_v2_probe_d009f319e03e06f0,food_user_0027_habit_05_starch_liquid_finish_p01_boundary__food_v2__unseen_paraphrase,food_user_0027,test,boundary,content_constraints,starch_liquid_finish,unseen_paraphrase,I'm working on a wide rice bowl with broth and sauce. How should I manage the liquid?,"[{""choice_id"": ""A"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""B"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""C"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}, {""choice_id"": ""D"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}]",D,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0027_s0007"", ""session_index"": 7, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Cranberry Apple Pie II"", ""user"": ""Before I start Cranberry Apple Pie II, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Cranberry Apple Pie II. First version: Hold back extra liquid and loosen the starches with a small final splash. Second version: Reduce the sauce slightly...""}, {""session_id"": ""food_user_0027_s0073"", ""session_index"": 73, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""1 Pot 3 Bean Chicken Stew"", ""user"": ""For 1 Pot 3 Bean Chicken Stew, use the first of the two versions we discussed for the starch-and-liquid finish before."", ""assistant"": ""Got it. For 1 Pot 3 Bean Chicken Stew, I will use the first one from that earlier pair for the starch-and-liquid finish and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0089"", ""session_index"": 89, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""For BBQ Chicken Wings, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For BBQ Chicken Wings, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}, {""session_id"": ""food_user_0027_s0100"", ""session_index"": 100, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Garden Party Salad"", ""user"": ""For Garden Party Salad, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Garden Party Salad, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}]",pass,,
review_food_user_0027_habit_05_starch_liquid_finish_p02_exception__food_v2,food_v2_probe_66ce508505299973,food_user_0027_habit_05_starch_liquid_finish_p02_exception__food_v2,food_user_0027,test,exception,content_constraints,starch_liquid_finish,original_food_v2,I'm making an insulated noodle lunch with broth and sauce. How should I manage the liquid?,"[{""choice_id"": ""A"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""B"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""C"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""D"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}]",D,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0027_s0007"", ""session_index"": 7, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Cranberry Apple Pie II"", ""user"": ""Before I start Cranberry Apple Pie II, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Cranberry Apple Pie II. First version: Hold back extra liquid and loosen the starches with a small final splash. Second version: Reduce the sauce slightly...""}, {""session_id"": ""food_user_0027_s0073"", ""session_index"": 73, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""1 Pot 3 Bean Chicken Stew"", ""user"": ""For 1 Pot 3 Bean Chicken Stew, use the first of the two versions we discussed for the starch-and-liquid finish before."", ""assistant"": ""Got it. For 1 Pot 3 Bean Chicken Stew, I will use the first one from that earlier pair for the starch-and-liquid finish and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0089"", ""session_index"": 89, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""For BBQ Chicken Wings, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For BBQ Chicken Wings, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}, {""session_id"": ""food_user_0027_s0100"", ""session_index"": 100, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Garden Party Salad"", ""user"": ""For Garden Party Salad, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Garden Party Salad, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}]",pass,,
review_food_user_0027_habit_05_starch_liquid_finish_p02_exception__food_v2__unseen_paraphrase,food_v2_probe_9f8ac93efd77f54c,food_user_0027_habit_05_starch_liquid_finish_p02_exception__food_v2__unseen_paraphrase,food_user_0027,test,exception,content_constraints,starch_liquid_finish,unseen_paraphrase,I'm working on an insulated noodle lunch with broth and sauce. How should I manage the liquid?,"[{""choice_id"": ""A"", ""text"": ""Hold back extra liquid and loosen the starches with a small final splash.""}, {""choice_id"": ""B"", ""text"": ""Reduce the sauce slightly thicker and spoon it under the starches.""}, {""choice_id"": ""C"", ""text"": ""Reduce the liquid fully and serve the starches thick.""}, {""choice_id"": ""D"", ""text"": ""Pack the extra liquid separately and add it after opening the thermos.""}]",D,apply_one_case_exception_without_updating_habit,"[{""session_id"": ""food_user_0027_s0007"", ""session_index"": 7, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Cranberry Apple Pie II"", ""user"": ""Before I start Cranberry Apple Pie II, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Cranberry Apple Pie II. First version: Hold back extra liquid and loosen the starches with a small final splash. Second version: Reduce the sauce slightly...""}, {""session_id"": ""food_user_0027_s0073"", ""session_index"": 73, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""1 Pot 3 Bean Chicken Stew"", ""user"": ""For 1 Pot 3 Bean Chicken Stew, use the first of the two versions we discussed for the starch-and-liquid finish before."", ""assistant"": ""Got it. For 1 Pot 3 Bean Chicken Stew, I will use the first one from that earlier pair for the starch-and-liquid finish and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0089"", ""session_index"": 89, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""BBQ Chicken Wings"", ""user"": ""For BBQ Chicken Wings, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For BBQ Chicken Wings, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}, {""session_id"": ""food_user_0027_s0100"", ""session_index"": 100, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Garden Party Salad"", ""user"": ""For Garden Party Salad, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Garden Party Salad, I will do it this way: Hold back extra liquid and loosen the starches with a small final splash.""}]",pass,,
review_food_user_0027_habit_06_browning_distribution_style_p00_direct_use__food_v2,food_v2_probe_480d4c907dd55b89,food_user_0027_habit_06_browning_distribution_style_p00_direct_use__food_v2,food_user_0027,test,direct_use,content_constraints,browning_distribution_style,original_food_v2,I'm making a pan-seared tofu dish with potatoes and zucchini. How should I manage the browning?,"[{""choice_id"": ""A"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}, {""choice_id"": ""B"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""C"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""D"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}]",D,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0027_s0008"", ""session_index"": 8, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Crab and Lobster Stuffed Mushrooms"", ""user"": ""Before I start Crab and Lobster Stuffed Mushrooms, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Crab and Lobster Stuffed Mushrooms. First version: Create one noticeably darker side and keep the remaining surfaces lighter. Second version: Move the foo...""}, {""session_id"": ""food_user_0027_s0080"", ""session_index"": 80, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Garden Potato Salad"", ""user"": ""I want the first one from that earlier pair for the browning on Garden Potato Salad."", ""assistant"": ""Got it. For Garden Potato Salad, I will use the first one from that earlier pair for the browning and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0095"", ""session_index"": 95, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""British Bread Pudding"", ""user"": ""For British Bread Pudding, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For British Bread Pudding, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0027_s0107"", ""session_index"": 107, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Caramel Shortbread Squares"", ""user"": ""For Caramel Shortbread Squares, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Caramel Shortbread Squares, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
review_food_user_0027_habit_06_browning_distribution_style_p00_direct_use__food_v2__unseen_paraphrase,food_v2_probe_90644c9f3c979879,food_user_0027_habit_06_browning_distribution_style_p00_direct_use__food_v2__unseen_paraphrase,food_user_0027,test,direct_use,content_constraints,browning_distribution_style,unseen_paraphrase,I'm working on a pan-seared tofu dish with potatoes and zucchini. How should I manage the browning?,"[{""choice_id"": ""A"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}, {""choice_id"": ""B"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""C"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""D"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}]",D,apply_split_decision_stable_habit,"[{""session_id"": ""food_user_0027_s0008"", ""session_index"": 8, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Crab and Lobster Stuffed Mushrooms"", ""user"": ""Before I start Crab and Lobster Stuffed Mushrooms, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Crab and Lobster Stuffed Mushrooms. First version: Create one noticeably darker side and keep the remaining surfaces lighter. Second version: Move the foo...""}, {""session_id"": ""food_user_0027_s0080"", ""session_index"": 80, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Garden Potato Salad"", ""user"": ""I want the first one from that earlier pair for the browning on Garden Potato Salad."", ""assistant"": ""Got it. For Garden Potato Salad, I will use the first one from that earlier pair for the browning and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0095"", ""session_index"": 95, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""British Bread Pudding"", ""user"": ""For British Bread Pudding, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For British Bread Pudding, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0027_s0107"", ""session_index"": 107, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Caramel Shortbread Squares"", ""user"": ""For Caramel Shortbread Squares, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Caramel Shortbread Squares, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
review_food_user_0027_habit_06_browning_distribution_style_p00_direct_use__food_v2_explicit_retrieval,food_v2_probe_34bc35942866c8a1,food_user_0027_habit_06_browning_distribution_style_p00_direct_use__food_v2_explicit_retrieval,food_user_0027,test,explicit_retrieval,content_constraints,browning_distribution_style,original_food_v2,"Thinking back to the user's earlier cooking chats, what did they prior want for a roasted potato side with tofu and potatoes?","[{""choice_id"": ""A"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}, {""choice_id"": ""B"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}, {""choice_id"": ""C"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""D"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}]",D,explicit_fact_preference_retrieval,"[{""session_id"": ""food_user_0027_s0008"", ""session_index"": 8, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Crab and Lobster Stuffed Mushrooms"", ""user"": ""Before I start Crab and Lobster Stuffed Mushrooms, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Crab and Lobster Stuffed Mushrooms. First version: Create one noticeably darker side and keep the remaining surfaces lighter. Second version: Move the foo...""}, {""session_id"": ""food_user_0027_s0080"", ""session_index"": 80, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Garden Potato Salad"", ""user"": ""I want the first one from that earlier pair for the browning on Garden Potato Salad."", ""assistant"": ""Got it. For Garden Potato Salad, I will use the first one from that earlier pair for the browning and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0095"", ""session_index"": 95, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""British Bread Pudding"", ""user"": ""For British Bread Pudding, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For British Bread Pudding, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0027_s0107"", ""session_index"": 107, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Caramel Shortbread Squares"", ""user"": ""For Caramel Shortbread Squares, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Caramel Shortbread Squares, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
review_food_user_0027_habit_06_browning_distribution_style_p01_boundary__food_v2,food_v2_probe_6264f14031441954,food_user_0027_habit_06_browning_distribution_style_p01_boundary__food_v2,food_user_0027,test,boundary,content_constraints,browning_distribution_style,original_food_v2,I'm making a wide-pan vegetable roast with zucchini and carrots. How should I manage the browning?,"[{""choice_id"": ""A"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""choice_id"": ""B"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}, {""choice_id"": ""C"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""D"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}]",D,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0027_s0008"", ""session_index"": 8, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Crab and Lobster Stuffed Mushrooms"", ""user"": ""Before I start Crab and Lobster Stuffed Mushrooms, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Crab and Lobster Stuffed Mushrooms. First version: Create one noticeably darker side and keep the remaining surfaces lighter. Second version: Move the foo...""}, {""session_id"": ""food_user_0027_s0080"", ""session_index"": 80, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Garden Potato Salad"", ""user"": ""I want the first one from that earlier pair for the browning on Garden Potato Salad."", ""assistant"": ""Got it. For Garden Potato Salad, I will use the first one from that earlier pair for the browning and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0095"", ""session_index"": 95, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""British Bread Pudding"", ""user"": ""For British Bread Pudding, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For British Bread Pudding, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0027_s0107"", ""session_index"": 107, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Caramel Shortbread Squares"", ""user"": ""For Caramel Shortbread Squares, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Caramel Shortbread Squares, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
review_food_user_0027_habit_06_browning_distribution_style_p01_boundary__food_v2__unseen_paraphrase,food_v2_probe_a7aa222dbf508314,food_user_0027_habit_06_browning_distribution_style_p01_boundary__food_v2__unseen_paraphrase,food_user_0027,test,boundary,content_constraints,browning_distribution_style,unseen_paraphrase,I'm working on a wide-pan vegetable roast with zucchini and carrots. How should I manage the browning?,"[{""choice_id"": ""A"", ""text"": ""Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""choice_id"": ""B"", ""text"": ""Chop the browned pieces smaller and mix the darker bits through the filling.""}, {""choice_id"": ""C"", ""text"": ""Move the food often for moderate color on all sides.""}, {""choice_id"": ""D"", ""text"": ""Aim for smaller browned freckles across many pieces rather than one dark side.""}]",D,apply_boundary_calibrated_action,"[{""session_id"": ""food_user_0027_s0008"", ""session_index"": 8, ""signal_type"": ""candidate_shortlist"", ""recipe_title"": ""Crab and Lobster Stuffed Mushrooms"", ""user"": ""Before I start Crab and Lobster Stuffed Mushrooms, can you show me two ways this small detail could work?"", ""assistant"": ""Both would be fine for Crab and Lobster Stuffed Mushrooms. First version: Create one noticeably darker side and keep the remaining surfaces lighter. Second version: Move the foo...""}, {""session_id"": ""food_user_0027_s0080"", ""session_index"": 80, ""signal_type"": ""ordinal_resolution"", ""recipe_title"": ""Garden Potato Salad"", ""user"": ""I want the first one from that earlier pair for the browning on Garden Potato Salad."", ""assistant"": ""Got it. For Garden Potato Salad, I will use the first one from that earlier pair for the browning and keep the rest of the recipe moving.""}, {""session_id"": ""food_user_0027_s0095"", ""session_index"": 95, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""British Bread Pudding"", ""user"": ""For British Bread Pudding, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For British Bread Pudding, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}, {""session_id"": ""food_user_0027_s0107"", ""session_index"": 107, ""signal_type"": ""ratified_reuse"", ""recipe_title"": ""Caramel Shortbread Squares"", ""user"": ""For Caramel Shortbread Squares, can we do that same little handling we used last time?"", ""assistant"": ""Yes. For Caramel Shortbread Squares, I will do it this way: Create one noticeably darker side and keep the remaining surfaces lighter.""}]",pass,,
